Class	Subclass	Order	Suborder	Infraorder/Superfamily	Family	Species_list	Cnidocyte	Type	Reference	synonymous_names_ref	synonymous_names_origtree	notes
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_glacialis	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	desmoneme		Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	anisorhiza	heterotrichous	Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	eurytele		Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	mastigophore		Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_nutans	stenotele		Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_sarsii	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Corymorpha_pendula	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	desmoneme		Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	isorhiza	atrichous	Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	isorhiza	basitrichous	Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	anisorhiza	heterotrichous	Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	mastigophore		Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	eurytele		Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_intermedia	stenotele		Bouillon et al, 2004		[=Corymorpha_intermedia]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	desmoneme		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	mastigophore		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_japonica	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	desmoneme		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_tentaculata	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	desmoneme		Werner, 1965; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	isorhiza	basitrichous	Werner, 1965; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	anisorhiza	heterotrichous	Werner, 1965; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	mastigophore		Werner, 1965; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Corymorphidae	Euphysa_aurata	stenotele		Werner, 1965; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	desmoneme		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	isorhiza	basitrichous	Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	anisorhiza	heterotrichous	Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_crocea	stenotele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	desmoneme		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	mastigophore		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	eurytele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	stenotele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_dumortierii	anisorhiza		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	desmoneme		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert, 2010	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	isorhiza	atrichous	Bouillon, 2004	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	isorhiza	basitrichous	Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert, 2010	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	anisorhiza	heterotrichous	Bouillon, 1985; Bouillon, 2004	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	mastigophore		Bouillon, 2004	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	eurytele		Bouillon, 2004	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_larynx	stenotele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert, 2010	[=Tubularia_coronata; Tubularia_larynx]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	desmoneme		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	isorhiza	basitrichous	Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_marina	stenotele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_obypa	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ectopleura_wrighti	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Ralpharia_gorgoniae	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	desmoneme		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	isorhiza	basitrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Zyzzyzus_warreni	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	desmoneme		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	anisorhiza	heterotrichous	Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_chilensis	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	desmoneme		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	isorhiza	atrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	isorhiza	basitrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	anisorhiza	heterotrichous	Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	mastigophore		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	eurytele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Tubularia_indivisa	stenotele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon, 2004; Schuchert 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_prolifer	desmoneme		Russell, 1970: Bouillon, 1985			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_prolifer	eurytele		Russell, 1970: Bouillon, 1985			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_prolifer	stenotele		Russell, 1970: Bouillon, 1985			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_prolifer	desmoneme		Bouillon, 1985; Purcell & Mills, 1988			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_prolifer	eurytele		Bouillon, 1985; Purcell & Mills, 1988			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Tubulariidae	Hybocodon_prolifer	stenotele		Bouillon, 1985; Purcell & Mills, 1988			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_canadensis	desmoneme		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_canadensis	isorhiza	apotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_canadensis	isorhiza	atrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_canadensis	isorhiza	holotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_canadensis	stenotele		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oxycnida	desmoneme		Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oxycnida	isorhiza	apotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oxycnida	isorhiza	atrichous	Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oxycnida	isorhiza	holotrichous	Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oxycnida	stenotele		Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oligactis	desmoneme		Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oligactis	isorhiza	apotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oligactis	isorhiza	atrichous	Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oligactis	isorhiza	holotrichous	Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_oligactis	stenotele		Bouillon, 2004; Schuchert, 2010			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_robusta	desmoneme		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_robusta	isorhiza	apotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_robusta	isorhiza	atrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_robusta	isorhiza	holotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_robusta	stenotele		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_vulgaris	desmoneme		Bouillon, 2004; Schuchert, 2010		[=Hydra_carnea, Hydra_magnipapillata]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_vulgaris	isorhiza	apotrichous	Bouillon, 2004		[=Hydra_carnea, Hydra_magnipapillata]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_vulgaris	isorhiza	atrichous	Bouillon, 2004; Schuchert, 2010		[=Hydra_carnea, Hydra_magnipapillata]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_vulgaris	isorhiza	holotrichous	Bouillon, 2004; Schuchert, 2010		[=Hydra_carnea, Hydra_magnipapillata]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_vulgaris	stenotele		Bouillon, 2004; Schuchert, 2010		[=Hydra_carnea, Hydra_magnipapillata]	
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_polymorphus	desmoneme		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_polymorphus	isorhiza	apotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_polymorphus	isorhiza	atrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_polymorphus	isorhiza	holotrichous	Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_polymorphus	stenotele		Bouillon, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_circumcincta	desmoneme		Weill, 1934; Werner, 1965; Zumstein & Tardent, 1971; Bode & Flick, 1976; Tardent et al., 1985; Klug et al., 1988; Bouillon, 2004; Schuchert, 2010	[=Hydra_attenuata]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_circumcincta	isorhiza	apotrichous	Bouillon, 2004	[=Hydra_attenuata]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_circumcincta	isorhiza	atrichous	Weill, 1934; Werner, 1965; Zumstein & Tardent, 1971; Bode & Flick, 1976; Tardent et al., 1985; Klug et al., 1988; Bouillon, 2004; Schuchert, 2010	[=Hydra_attenuata]		
Hydrozoa	Hydroidolina	Anthoathecata	Aplanulata	-	Hydridae	Hydra_circumcincta	isorhiza	holotrichous	Weill, 1934; Werner, 1965; Zumstein & Tardent, 1971; Bode & Flick, 1976; Tardent et al., 1985; Klug et al., 1988; Bouillon, 2004; Schuchert, 2010	[=Hydra_attenuata]		
